slot_filler_id,score_pop,score_mainstream,score_niche,model_tier,source_prediction_count
4415,0.125471,0.001795,0.872734,niche,1
4416,0.118256,0.678816,0.202928,mainstream,1
4417,0.118256,0.678816,0.202928,mainstream,1
4418,0.000975,0.889699,0.109326,mainstream,1
4419,0.000975,0.889699,0.109326,mainstream,1
4420,0.0065,0.028879,0.964621,niche,1
4421,0.023406,0.066571,0.910023,niche,3
4422,0.672653,0.228409,0.098938,pop,3
4423,0.695177,0.014423,0.2904,pop,3
4424,0.003055,0.952162,0.044784,mainstream,1
4425,0.001149,0.396393,0.602458,niche,1
4426,0.001149,0.396393,0.602458,niche,1
4427,0.004562,0.851337,0.144101,mainstream,1
4428,0.004562,0.851337,0.144101,mainstream,1
4429,0.001157,0.038751,0.960092,niche,1
4430,0.006159,0.477701,0.51614,niche,1
4431,0.000312,0.009002,0.990686,niche,1
4432,0.000312,0.009002,0.990686,niche,1
4433,0.000833,0.239448,0.759718,niche,2
4434,0.04291,0.361276,0.595815,niche,1
4435,0.002564,0.070275,0.927161,niche,1
4436,0.002564,0.070275,0.927161,niche,1
4437,0.004336,0.769367,0.226297,mainstream,1
4438,0.004336,0.769367,0.226297,mainstream,1
4439,0.00224,0.788735,0.209025,mainstream,1
4440,0.00224,0.788735,0.209025,mainstream,1
4441,0.003229,0.585245,0.411525,mainstream,1
4442,0.003229,0.585245,0.411525,mainstream,1
4443,0.022352,0.686618,0.29103,mainstream,1
4444,0.022352,0.686618,0.29103,mainstream,1
4445,0.007912,0.141939,0.850149,niche,2
4446,0.330327,0.40158,0.268093,mainstream,1
4447,0.933865,0.062146,0.003989,pop,1
4448,0.021544,0.539603,0.438854,mainstream,4
4449,0.004507,0.930095,0.065398,mainstream,1
4450,0.054015,0.073813,0.872172,niche,1
4451,0.054015,0.073813,0.872172,niche,1
4452,0.0036,0.14394,0.85246,niche,7
4453,0.042359,0.784444,0.173198,mainstream,2
4454,0.172378,0.205872,0.62175,niche,2
4455,0.00563,0.01979,0.97458,niche,1
4456,0.048674,0.368831,0.582496,niche,2
4457,0.002812,0.248206,0.748982,niche,1
4458,0.002812,0.248206,0.748982,niche,1
4459,0.0067,0.918832,0.074469,mainstream,1
4460,0.0067,0.918832,0.074469,mainstream,1
4461,0.008629,0.737495,0.253875,mainstream,2
4462,0.368079,0.079384,0.552536,niche,2
4463,0.368079,0.079384,0.552536,niche,2
4464,0.336452,0.544258,0.119289,mainstream,1
4465,0.336452,0.544258,0.119289,mainstream,1
4466,0.002284,0.082301,0.915415,niche,1
4467,0.006609,0.876731,0.11666,mainstream,1
4468,0.006609,0.876731,0.11666,mainstream,1
4469,0.000139,0.00457,0.99529,niche,1
4470,0.000142,0.00234,0.997517,niche,1
4471,0.057969,0.67722,0.264811,mainstream,2
4472,0.012285,0.395908,0.591806,niche,1
4473,0.012285,0.395908,0.591806,niche,1
4474,0.001742,0.120664,0.877592,niche,2
4475,0.001603,0.039619,0.958778,niche,2
4476,0.001419,0.042169,0.956411,niche,1
4477,0.035592,0.748585,0.215823,mainstream,1
4478,0.04636,0.25347,0.700169,niche,4
4479,0.055228,0.67487,0.269901,mainstream,1
4480,0.006067,0.74708,0.246853,mainstream,1
4481,0.078296,0.144121,0.777583,niche,1
4482,0.078296,0.144121,0.777583,niche,1
4483,0.000248,0.076007,0.923745,niche,1
4484,0.145154,0.822929,0.031917,mainstream,1
4485,0.145154,0.822929,0.031917,mainstream,1
4486,0.001713,0.138164,0.860122,niche,1
4487,0.001713,0.138164,0.860122,niche,1
4488,0.017136,0.015554,0.96731,niche,1
4489,0.00046,0.600967,0.398574,mainstream,1
4490,0.00284,0.010934,0.986226,niche,1
4491,0.00284,0.010934,0.986226,niche,1
4492,0.00678,0.946047,0.047173,mainstream,2
4493,0.012986,0.92628,0.060734,mainstream,1
4494,0.000964,0.068114,0.930922,niche,1
4495,0.000901,0.122174,0.876925,niche,1
4496,0.000901,0.122174,0.876925,niche,1
4497,0.004937,0.930744,0.06432,mainstream,1
4498,0.451278,0.459556,0.089166,mainstream,1
4499,0.003057,0.019472,0.977471,niche,1
4500,0.003057,0.019472,0.977471,niche,1
4501,0.003057,0.019472,0.977471,niche,1
4502,0.01027,0.023758,0.965972,niche,1
4503,0.01027,0.023758,0.965972,niche,1
4504,0.060159,0.052746,0.887094,niche,1
4505,0.001041,0.039463,0.959495,niche,3
4506,0.096212,0.144544,0.759244,niche,1
4507,0.054494,0.421168,0.524339,niche,2
4508,0.001375,0.35752,0.641104,niche,2
4509,0.006356,0.078533,0.915112,niche,2
4510,0.019587,0.214382,0.766031,niche,1
4511,0.217252,0.202482,0.580267,niche,2
4512,0.000242,0.171912,0.827846,niche,1
4513,0.002839,0.100295,0.896866,niche,3
4514,0.000552,0.225288,0.77416,niche,1
4515,0.003329,0.950463,0.046208,mainstream,1
4516,0.003329,0.950463,0.046208,mainstream,1
4517,0.019472,0.176954,0.803574,niche,1
4518,0.450614,0.362503,0.186883,pop,1
4519,0.450614,0.362503,0.186883,pop,1
4520,0.000971,0.080306,0.918723,niche,1
4521,0.069686,0.457317,0.472997,niche,2
4522,0.003196,0.51286,0.483944,mainstream,1
4523,0.003196,0.51286,0.483944,mainstream,1
4524,0.00041,0.046423,0.953168,niche,1
4525,0.00041,0.046423,0.953168,niche,1
4526,0.036477,0.610157,0.353366,mainstream,3
4527,0.018013,0.787467,0.19452,mainstream,2
4528,0.00024,0.083542,0.916218,niche,1
4529,0.00024,0.083542,0.916218,niche,1
4530,0.085945,0.778478,0.135576,mainstream,2
4531,6.4e-05,0.002474,0.997462,niche,1
4532,0.00041,0.163844,0.835746,niche,1
4533,0.00041,0.163844,0.835746,niche,1
4534,0.002037,0.838318,0.159645,mainstream,1
4535,0.002037,0.838318,0.159645,mainstream,1
4536,0.00051,0.399675,0.599815,niche,1
4537,0.00051,0.399675,0.599815,niche,1
4538,0.00176,0.095292,0.902948,niche,1
4539,0.078004,0.399769,0.522227,niche,1
4540,0.006891,0.588899,0.40421,mainstream,2
4541,0.000438,0.500611,0.498951,mainstream,2
4542,0.012963,0.830229,0.156808,mainstream,1
4543,0.012963,0.830229,0.156808,mainstream,1
4544,0.001163,0.137046,0.861791,niche,1
4545,0.002271,0.137068,0.860661,niche,2
4546,0.018951,0.866692,0.114357,mainstream,1
4547,0.31548,0.489498,0.195022,mainstream,1
4548,0.31548,0.489498,0.195022,mainstream,1
4549,0.115128,0.467977,0.416895,mainstream,2
4550,0.025754,0.552773,0.421473,mainstream,1
4551,0.035968,0.906605,0.057428,mainstream,1
4552,0.035968,0.906605,0.057428,mainstream,1
4553,0.017595,0.243185,0.73922,niche,1
4554,0.017595,0.243185,0.73922,niche,1
4555,0.015868,0.972022,0.01211,mainstream,1
4556,0.015868,0.972022,0.01211,mainstream,1
4557,0.000279,0.014681,0.98504,niche,1
4558,0.07504,0.869875,0.055085,mainstream,1
4559,0.07504,0.869875,0.055085,mainstream,1
4560,4.6e-05,0.001159,0.998795,niche,2
4561,4.6e-05,0.001159,0.998795,niche,2
4562,0.00024,0.003946,0.995814,niche,1
4563,0.0063,0.041717,0.951983,niche,3
4564,0.0005,0.062199,0.937301,niche,1
4565,0.056953,0.351698,0.591349,niche,2
4566,0.001611,0.788139,0.21025,mainstream,1
4567,0.016521,0.944124,0.039355,mainstream,2
4568,0.001185,0.018612,0.980202,niche,1
4569,0.001185,0.018612,0.980202,niche,1
4570,0.004428,0.35676,0.638812,niche,1
4571,0.004428,0.35676,0.638812,niche,1
4572,0.007425,0.279721,0.712854,niche,1
4573,0.007425,0.279721,0.712854,niche,1
4574,0.017458,0.112329,0.870212,niche,7
4575,0.02738,0.152001,0.82062,niche,1
4576,0.000777,0.049002,0.950221,niche,1
4577,0.000777,0.049002,0.950221,niche,1
4578,0.001097,0.470047,0.528856,niche,1
4579,0.003198,0.735877,0.260926,mainstream,1
4580,0.003198,0.735877,0.260926,mainstream,1
4581,0.000114,0.003953,0.995933,niche,1
4582,0.000114,0.003953,0.995933,niche,1
4583,0.005703,0.319905,0.674392,niche,1
4584,0.005703,0.319905,0.674392,niche,1
4585,0.002667,0.003965,0.993367,niche,1
4586,0.993587,0.005881,0.000532,pop,1
4587,0.993587,0.005881,0.000532,pop,1
4588,0.993587,0.005881,0.000532,pop,1
4589,0.059375,0.125304,0.815321,niche,1
4590,0.002527,0.00598,0.991492,niche,2
4591,0.005003,0.009106,0.985891,niche,1
4592,0.000457,0.036836,0.962707,niche,1
4593,0.009269,0.877598,0.113133,mainstream,1
4594,0.009269,0.877598,0.113133,mainstream,1
4595,0.058,0.157092,0.784909,niche,1
4596,0.058,0.157092,0.784909,niche,1
4597,4.7e-05,0.002246,0.997707,niche,1
4598,4.7e-05,0.002246,0.997707,niche,1
4599,0.002162,0.97226,0.025579,mainstream,1
4600,0.035153,0.10818,0.856667,niche,1
4601,0.035153,0.10818,0.856667,niche,1
4602,0.030827,0.943141,0.026032,mainstream,1
4603,0.030827,0.943141,0.026032,mainstream,1
4604,0.213486,0.497174,0.28934,mainstream,1
4605,0.213486,0.497174,0.28934,mainstream,1
4606,0.042307,0.17206,0.785633,niche,6
4607,0.000254,0.384357,0.615389,niche,1
4608,0.000254,0.384357,0.615389,niche,1
4609,0.005475,0.517882,0.476643,mainstream,1
4610,0.02327,0.624321,0.352409,mainstream,1
4611,0.02327,0.624321,0.352409,mainstream,1
4612,0.561933,0.40507,0.032996,pop,2
4613,0.000737,0.02078,0.978483,niche,1
4614,0.004046,0.065943,0.93001,niche,1
4615,0.004046,0.065943,0.93001,niche,1
4616,0.001019,0.800326,0.198656,mainstream,1
4617,0.00053,0.398556,0.600914,niche,1
4618,0.000536,0.014082,0.985382,niche,1
4619,0.001264,0.027712,0.971024,niche,1
4620,0.000626,0.214213,0.785161,niche,1
4621,0.001561,0.013854,0.984586,niche,1
4622,0.001561,0.013854,0.984586,niche,1
4623,0.000462,0.012729,0.986809,niche,2
4624,0.062684,0.756713,0.180603,mainstream,1
4625,0.062684,0.756713,0.180603,mainstream,1
4626,0.006371,0.094799,0.898829,niche,4
4627,0.009532,0.074495,0.915973,niche,1
4628,0.073084,0.806493,0.120423,mainstream,1
4629,0.000466,0.227158,0.772375,niche,1
4630,0.000466,0.227158,0.772375,niche,1
4631,0.001224,0.963995,0.034782,mainstream,2
4632,0.034658,0.090035,0.875307,niche,1
4633,2e-05,0.00226,0.99772,niche,1
4634,0.08745,0.056572,0.855978,niche,1
4635,0.076413,0.286428,0.63716,niche,1
4636,0.005152,0.747718,0.24713,mainstream,2
4637,0.001952,0.829361,0.168686,mainstream,1
4638,0.004838,0.353774,0.641388,niche,2
4639,0.000257,0.068807,0.930935,niche,1
4640,0.061376,0.23921,0.699414,niche,1
4641,0.061376,0.23921,0.699414,niche,1
4642,0.974528,0.013718,0.011753,pop,1
4643,0.053997,0.904252,0.041751,mainstream,1
4644,0.016451,0.472458,0.511091,niche,3
4645,0.016628,0.252968,0.730405,niche,1
4646,0.016628,0.252968,0.730405,niche,1
4647,0.000249,0.011326,0.988426,niche,1
4648,0.364636,0.501749,0.133614,mainstream,3
4649,0.045663,0.185925,0.768412,niche,1
4650,0.021021,0.252037,0.726942,niche,1
4651,0.021021,0.252037,0.726942,niche,1
4652,0.015737,0.966036,0.018227,mainstream,1
4653,0.000201,0.001043,0.998756,niche,1
4654,0.000813,0.209458,0.789728,niche,1
4655,0.002285,0.970713,0.027002,mainstream,1
4656,0.002285,0.970713,0.027002,mainstream,1
4657,0.007325,0.906446,0.086229,mainstream,1
4658,0.007325,0.906446,0.086229,mainstream,1
4659,0.076808,0.106488,0.816704,niche,1
4660,5e-05,0.042732,0.957218,niche,2
4661,5.2e-05,0.043716,0.956232,niche,1
4662,0.003283,0.175583,0.821134,niche,1
4663,0.00186,0.06255,0.935591,niche,1
4664,0.00186,0.06255,0.935591,niche,1
4665,0.001656,0.40174,0.596604,niche,1
4666,0.000942,0.202092,0.796965,niche,2
4667,0.053559,0.407765,0.538675,niche,3
4668,0.019474,0.628553,0.351974,mainstream,1
4669,0.003286,0.450808,0.545906,niche,1
4670,0.003286,0.450808,0.545906,niche,1
4671,5.2e-05,0.000864,0.999085,niche,1
4672,0.994919,0.00482,0.000261,pop,1
4673,0.009567,0.094052,0.896381,niche,1
4674,0.009567,0.094052,0.896381,niche,1
4675,0.002216,0.049321,0.948463,niche,1
4676,0.01869,0.695932,0.285377,mainstream,2
4677,0.012699,0.588197,0.399103,mainstream,3
4678,0.001413,0.971539,0.027048,mainstream,1
4679,0.001413,0.971539,0.027048,mainstream,1
4680,0.00191,0.970173,0.027917,mainstream,1
4681,0.00191,0.970173,0.027917,mainstream,1
4682,0.002036,0.802411,0.195553,mainstream,1
4683,0.002036,0.802411,0.195553,mainstream,1
4684,0.010552,0.088655,0.900793,niche,1
4685,0.000913,0.908754,0.090333,mainstream,1
4686,0.00042,0.305135,0.694446,niche,3
4687,0.107976,0.562355,0.329669,mainstream,2
4688,0.039796,0.583005,0.377199,mainstream,1
4689,0.006909,0.588705,0.404386,mainstream,4
4690,0.001115,0.133403,0.865481,niche,1
4691,0.000332,0.001694,0.997974,niche,1
4692,0.000332,0.001694,0.997974,niche,1
4693,0.00039,0.152811,0.846799,niche,1
4694,0.429113,0.049562,0.521324,niche,2
4695,0.00192,0.024471,0.973609,niche,1
4696,1.5e-05,0.000256,0.999729,niche,1
4697,0.001155,0.329633,0.669212,niche,1
4698,0.001155,0.329633,0.669212,niche,1
4699,0.003313,0.836727,0.15996,mainstream,1
4700,0.003313,0.836727,0.15996,mainstream,1
4701,0.010986,0.411409,0.577604,niche,6
4702,0.026552,0.858259,0.115189,mainstream,1
4703,0.004869,0.056539,0.938591,niche,1
4704,2.6e-05,0.002448,0.997525,niche,1
4705,0.00031,0.268226,0.731464,niche,1
4706,8.1e-05,0.013014,0.986905,niche,1
4707,0.00787,0.619895,0.372235,mainstream,1
4708,0.020934,0.87073,0.108336,mainstream,1
4709,0.020934,0.87073,0.108336,mainstream,1
4710,0.992067,0.005947,0.001986,pop,3
4711,0.004319,0.732856,0.262825,mainstream,3
4712,0.027912,0.150631,0.821457,niche,1
4713,0.00077,0.007444,0.991785,niche,1
4714,0.001983,0.246809,0.751208,niche,1
4715,0.001983,0.246809,0.751208,niche,1
4716,0.00677,0.894526,0.098704,mainstream,1
4717,0.00677,0.894526,0.098704,mainstream,1
4718,0.080315,0.781551,0.138134,mainstream,1
4719,0.001145,0.329319,0.669536,niche,1
4720,0.001145,0.329319,0.669536,niche,1
4721,0.011809,0.411686,0.576504,niche,1
4722,0.004849,0.111765,0.883386,niche,2
4723,0.010645,0.746565,0.242791,mainstream,1
4724,0.010645,0.746565,0.242791,mainstream,1
4725,0.003627,0.690251,0.306121,mainstream,2
4726,0.023252,0.936798,0.03995,mainstream,1
4727,0.023252,0.936798,0.03995,mainstream,1
4728,0.005469,0.724567,0.269964,mainstream,1
4729,0.000193,0.331582,0.668225,niche,1
4730,0.000193,0.331582,0.668225,niche,1
4731,0.001245,0.035563,0.963193,niche,1
4732,0.001245,0.035563,0.963193,niche,1
4733,0.000397,0.365774,0.63383,niche,1
4734,0.000397,0.365774,0.63383,niche,1
4735,3e-05,0.043708,0.956261,niche,1
4736,0.021044,0.082725,0.896231,niche,1
4737,0.240865,0.323974,0.435161,niche,2
4738,0.003279,0.060091,0.936629,niche,1
4739,0.003279,0.060091,0.936629,niche,1
4740,0.081025,0.023586,0.895389,niche,1
4741,0.013091,0.951518,0.035391,mainstream,1
4742,0.013091,0.951518,0.035391,mainstream,1
4743,0.001068,0.034907,0.964025,niche,1
4744,0.073001,0.340148,0.586851,niche,1
4745,0.003439,0.314223,0.682337,niche,1
4746,0.003439,0.314223,0.682337,niche,1
4747,0.003982,0.037798,0.95822,niche,2
4748,0.000843,0.116338,0.882819,niche,1
4749,0.000843,0.116338,0.882819,niche,1
4750,0.015189,0.570899,0.413913,mainstream,3
4751,0.001409,0.978501,0.02009,mainstream,1
4752,0.001409,0.978501,0.02009,mainstream,1
4753,0.036172,0.818013,0.145816,mainstream,1
4754,0.036172,0.818013,0.145816,mainstream,1
4755,0.000211,0.95297,0.046819,mainstream,1
4756,0.000211,0.95297,0.046819,mainstream,1
4757,0.001077,0.231087,0.767835,niche,1
4758,0.006997,0.009335,0.983669,niche,1
4759,0.001101,0.976251,0.022648,mainstream,1
4760,0.074643,0.844693,0.080664,mainstream,5
4761,0.016879,0.032827,0.950294,niche,1
4762,0.000695,0.104595,0.89471,niche,2
4763,0.266247,0.700079,0.033674,mainstream,1
4764,0.006478,0.979935,0.013587,mainstream,1
4765,0.006478,0.979935,0.013587,mainstream,1
4766,0.039834,0.819233,0.140932,mainstream,1
4767,0.039834,0.819233,0.140932,mainstream,1
4768,0.012295,0.026952,0.960754,niche,1
4769,0.012295,0.026952,0.960754,niche,1
4770,0.011709,0.800955,0.187336,mainstream,1
4771,0.011709,0.800955,0.187336,mainstream,1
4772,0.00241,0.003047,0.994543,niche,3
4773,0.000137,0.000679,0.999184,niche,1
4774,0.003984,0.95195,0.044066,mainstream,1
4775,0.003984,0.95195,0.044066,mainstream,1
4776,0.01986,0.240708,0.739432,niche,4
4777,0.071178,0.567933,0.360889,mainstream,1
4778,0.001226,0.402937,0.595837,niche,1
4779,0.00216,0.007631,0.990209,niche,1
4780,0.00216,0.007631,0.990209,niche,1
4781,0.182854,0.652091,0.165055,mainstream,1
4782,0.000393,0.010542,0.989065,niche,1
4783,0.000393,0.010542,0.989065,niche,1
4784,0.288501,0.664549,0.04695,mainstream,1
4785,0.000215,0.02178,0.978005,niche,1
4786,0.005646,0.127802,0.866552,niche,1
4787,0.005646,0.127802,0.866552,niche,1
4788,0.001368,0.079017,0.919615,niche,4
4789,0.000392,0.031808,0.9678,niche,1
4790,0.012768,0.052273,0.934959,niche,1
4791,0.017923,0.866674,0.115404,mainstream,1
4792,0.924039,0.018385,0.057576,pop,1
4793,0.924039,0.018385,0.057576,pop,1
4794,0.924039,0.018385,0.057576,pop,1
4795,0.004921,0.273432,0.721646,niche,1
4796,0.005346,0.844239,0.150415,mainstream,1
4797,0.005346,0.844239,0.150415,mainstream,1
4798,0.005346,0.844239,0.150415,mainstream,1
4799,0.03584,0.358624,0.605536,niche,1
4800,0.03584,0.358624,0.605536,niche,1
4801,0.011318,0.971046,0.017635,mainstream,1
4802,0.011318,0.971046,0.017635,mainstream,1
4803,0.025566,0.4426,0.531834,niche,1
4804,0.025566,0.4426,0.531834,niche,1
4805,0.002245,0.362166,0.635589,niche,3
4806,0.005633,0.010536,0.983831,niche,1
4807,0.005633,0.010536,0.983831,niche,1
4808,0.005633,0.010536,0.983831,niche,1
4809,0.000953,0.057738,0.941309,niche,1
4810,0.000299,0.14696,0.852741,niche,1
4811,0.000299,0.14696,0.852741,niche,1
4812,0.007144,0.175753,0.817103,niche,1
4813,0.966738,0.006007,0.027256,pop,1
4814,0.966738,0.006007,0.027256,pop,1
4815,0.071188,0.360581,0.56823,niche,2
4816,0.071188,0.360581,0.56823,niche,2
4817,0.022174,0.0593,0.918526,niche,1
4818,0.001232,0.098747,0.900021,niche,1
4819,0.142291,0.677776,0.179933,mainstream,1
4820,0.000574,0.965814,0.033612,mainstream,1
4821,0.007191,0.140652,0.852157,niche,1
4822,0.007191,0.140652,0.852157,niche,1
4823,0.010795,0.436618,0.552587,niche,1
4824,0.010795,0.436618,0.552587,niche,1
4825,0.00316,0.207013,0.789827,niche,1
4826,0.00316,0.207013,0.789827,niche,1
4827,0.02429,0.580378,0.395332,mainstream,1
4828,0.004571,0.369798,0.625631,niche,2
4829,0.989095,0.009455,0.00145,pop,1
4830,0.150159,0.546742,0.303098,mainstream,1
4831,0.150159,0.546742,0.303098,mainstream,1
4832,0.011293,0.601191,0.387516,mainstream,4
4833,0.128765,0.140448,0.730788,niche,1
4834,0.007033,0.566065,0.426902,mainstream,1
4835,0.007033,0.566065,0.426902,mainstream,1
4836,0.007033,0.566065,0.426902,mainstream,1
4837,0.00551,0.892228,0.102262,mainstream,1
4838,0.376063,0.567893,0.056044,mainstream,2
4839,0.063547,0.737805,0.198648,mainstream,1
4840,0.063547,0.737805,0.198648,mainstream,1
4841,0.171322,0.317442,0.511235,niche,1
4842,0.171322,0.317442,0.511235,niche,1
4843,0.003349,0.092162,0.904489,niche,1
4844,0.001058,0.32757,0.671372,niche,1
4845,0.196289,0.562132,0.241579,mainstream,1
4846,0.014899,0.163791,0.82131,niche,2
4847,0.014899,0.163791,0.82131,niche,2
4848,0.005364,0.3954,0.599237,niche,2
4849,0.007309,0.337837,0.654854,niche,1
4850,0.000142,0.026381,0.973478,niche,2
4851,0.000142,0.026381,0.973478,niche,2
4852,0.00028,0.001391,0.998329,niche,1
4853,0.00028,0.001391,0.998329,niche,1
4854,0.001792,0.410813,0.587396,niche,1
4855,0.003225,0.854424,0.142351,mainstream,1
4856,0.000186,0.023714,0.9761,niche,1
4857,0.013072,0.429617,0.557311,niche,2
4858,0.001297,0.017618,0.981085,niche,1
4859,0.026947,0.960834,0.01222,mainstream,1
4860,0.026947,0.960834,0.01222,mainstream,1
4861,0.026947,0.960834,0.01222,mainstream,1
4862,0.003951,0.500757,0.495292,mainstream,1
4863,0.052841,0.011422,0.935736,niche,1
4864,0.052841,0.011422,0.935736,niche,1
4865,0.12039,0.04603,0.833579,niche,1
4866,0.026795,0.931236,0.041968,mainstream,1
4867,0.005407,0.655574,0.33902,mainstream,1
4868,0.000609,0.117516,0.881875,niche,1
4869,0.011518,0.744437,0.244044,mainstream,1
4870,0.011518,0.744437,0.244044,mainstream,1
4871,0.000562,0.417752,0.581686,niche,1
4872,0.000562,0.417752,0.581686,niche,1
4873,0.012775,0.697791,0.289434,mainstream,1
4874,0.061569,0.57233,0.366101,mainstream,1
4875,0.001181,0.416353,0.582467,niche,1
4876,0.001181,0.416353,0.582467,niche,1
4877,0.001721,0.948511,0.049768,mainstream,1
4878,0.001721,0.948511,0.049768,mainstream,1
4879,0.000495,0.446766,0.55274,niche,1
4880,0.000495,0.446766,0.55274,niche,1
4881,0.186823,0.691441,0.121735,mainstream,1
4882,0.106387,0.831565,0.062047,mainstream,2
4883,0.169822,0.409717,0.420461,niche,1
4884,0.169822,0.409717,0.420461,niche,1
4885,0.001317,0.938288,0.060395,mainstream,1
4886,0.001103,0.850493,0.148404,mainstream,1
4887,0.165471,0.099464,0.735064,niche,2
4888,0.119307,0.716605,0.164087,mainstream,1
4889,0.119307,0.716605,0.164087,mainstream,1
4890,0.002972,0.941112,0.055916,mainstream,1
4891,0.002972,0.941112,0.055916,mainstream,1
4892,0.971117,0.01592,0.012962,pop,1
4893,0.971117,0.01592,0.012962,pop,1
4894,0.971117,0.01592,0.012962,pop,1
4895,0.006233,0.2015,0.792266,niche,4
4896,0.019466,0.863613,0.116921,mainstream,1
4897,0.019466,0.863613,0.116921,mainstream,1
4898,0.044726,0.898251,0.057023,mainstream,1
4899,8e-05,0.00688,0.993041,niche,1
4900,0.004285,0.149074,0.846641,niche,1
4901,0.02275,0.971728,0.005522,mainstream,1
4902,0.001029,0.042528,0.956442,niche,1
4903,0.001029,0.042528,0.956442,niche,1
4904,0.057973,0.179641,0.762386,niche,1
4905,0.000252,0.751852,0.247896,mainstream,1
4906,0.000252,0.751852,0.247896,mainstream,1
4907,0.006935,0.594329,0.398735,mainstream,1
4908,0.000591,0.042023,0.957385,niche,1
4909,0.003601,0.946945,0.049454,mainstream,1
4910,0.00238,0.236071,0.761549,niche,1
4911,0.00238,0.236071,0.761549,niche,1
4912,0.00093,0.036168,0.962902,niche,1
4913,0.000983,0.979092,0.019925,mainstream,2
4914,0.000983,0.979092,0.019925,mainstream,2
4915,0.411408,0.248229,0.340364,pop,1
